protein,limma_pvalue,mu_hat,se_hat,residual_dof
Q92551,0.14230794698400964,0.3896917096952168,0.2559002609688857,28
Q9NPH0,0.7518209983052627,-0.1283014396283212,0.4214802275292703,28
O75503,0.714283638348668,0.10641953568831229,0.2902473132197297,28
Q96L93,0.028235770427080246,-0.6775762082419742,0.2986161760594178,28
Q9H1P3,0.11139844218741683,0.6570888864773431,0.4208113363150731,28
Q9NXH9,0.860893066593331,-0.05924191476514065,0.3451916544364153,28
G5E9I3,0.8969379938415023,-0.030162079831212177,0.22158511410067883,28
Q8WVV4,0.13791703921343187,1.1602523458874345,0.8221537621362502,28
Q96C11,0.46550170532026425,-0.2578604424490613,0.3610379802226262,28
Q8IV36,0.19974375912646714,-0.5355984104583293,0.4294020296629674,28
Q9UPN4,0.958101335925369,-0.01854110345687779,0.36220417805752214,28
O95050,0.4004867519508978,0.6052745305922747,0.7643440215727837,28
Q96PU5,0.9427463792853159,-0.023642872316352495,0.3351229110026026,28
Q9H2C0,5.1500483543541e-4,1.1529336017830667,0.30371885495822104,28
Q15848,0.5203482752034008,-0.2172288901373457,0.3439170454435779,28
B4DVY7,0.46738579094282007,0.16662555232769072,0.21608493980485113,28
B4DMQ3,0.22626868182665671,0.3649546784406967,0.29941126362310594,28
P01344,0.7406471898028224,-0.11455257381435519,0.35410157008899135,28
Q5T6J8,0.47042235733760573,-0.19356036450257452,0.2628639961314225,28
K7EQH8,0.4571761918918429,-0.17739116193502902,0.22739917111041047,28
Q8WXA9,0.6562512289866049,0.10946146800466301,0.23708024538518377,28
Q9Y3R5,0.023968898987320967,0.8526602702386041,0.3737623565233399,28
O15164,0.3224097904819683,-0.37834593435707875,0.39232602928280275,28
Q658Y4,0.23951798477871838,0.3201675616900549,0.26551509990303646,28
Q86XK3,0.3473695223404787,-0.23673918012109763,0.2427209534105924,28
Q9Y5B0,0.37860397791502753,-0.26196393950440955,0.29652986275995247,28
J3KRX2,0.6382909109866048,-0.16984796178565645,0.3710505844273942,28
E9PDL4,0.9989422223776573,5.456087924126107e-4,0.42838384527400075,28
E9PEG3,0.4512600520920266,0.36087994746318175,0.5013606060888632,28
Q02556,0.7632120480081608,0.10725265434186378,0.36544191150634725,28
A6PVD3,0.46678841559506457,-0.48101167161373315,0.7011687142439812,28
Q14139,0.6586014597064842,-0.08027028212589264,0.15568471557704033,28
B4E2X3,0.9125639369603401,0.029653083701519575,0.26633020809769375,28
Q5JPI9,0.05076446421116917,-0.5865464012528984,0.29162563061833663,28
F8VWZ8,0.00224453401578213,1.0441685136646157,0.32188150588391506,28
E7ETY4,0.15350149167150423,0.31840098293698565,0.20525211216051412,28
Q9ULT8,0.27453284415085877,0.24829429963462107,0.21214388611825483,28
Q9ULH7,0.03491450729980416,-0.7053782983817845,0.3281551906544099,28
Q9UBG0,0.03288950326810982,-0.9247702128466664,0.43617088703029727,28
P04003,0.275795913814566,0.340353236962315,0.31243301193858436,28
Q9UDY8,0.43962607866693937,0.15711545532646748,0.1833907382222139,28
Q96DI7,0.036040279194868075,0.6427732526093407,0.2972358499881684,28
Q6PGP7,0.01580193538611886,0.5788426043884177,0.21720460371660277,28
Q12774,0.8760625101884507,0.049741634573327365,0.3232715733961205,28
P56945,0.05283381821729963,0.3870883477630984,0.17279801650433174,28
Q8NCN4,0.002475620344610998,-1.229706325622966,0.3909724871626282,28
M0R300,0.5330365201326757,0.12403486579473438,0.17822770023376705,28
P05062,0.5844026844680628,-0.214734016798171,0.40607412818100364,28
J3KSW2,0.5416276946755605,0.21039132241919833,0.3517414619048164,28
B1APM4,0.19646774571133865,-0.532858069473282,0.4236010633713086,28
Q76M96,0.31399347781159603,-0.5067026707553144,0.5261692328243515,28
Q96DU7,0.0014181646459668123,-1.0534677625711182,0.307085402853836,28
E9PC28,0.22592897119900401,0.37259858724128486,0.30639771207473443,28
P09237,0.5109137940546544,-0.4452927102630183,0.7195551645715795,28
Q9UBB6,0.16625468757058381,-0.3548850896410908,0.24558587061123838,28
B0UX83,0.4405800845054326,0.13992625968909994,0.15461363922615592,28
F5H860,0.4899543944498812,0.13034872004771586,0.16473016040186608,28
H7BXY3,0.17297214968098668,0.3948052878346134,0.2846866210959675,28
J3KNP2,0.9821128842546267,-0.008421855654326904,0.38796320728813316,28
G3V5T0,0.4841046077061806,0.3301934226820373,0.493753908562338,28
E9PEP6,0.12373653622920901,-0.45328445154903546,0.28883553100337034,28
Q9H9B1,0.20878028727485692,0.35767060344434876,0.2794242689568222,28
P35790,0.7423984111362875,0.10251063781462627,0.3149188211544951,28
Q15650,0.7822328250504453,-0.058866793940091366,0.1967385276125362,28
O15085,0.06132362395814147,-0.326948059993058,0.13998465457017928,28
Q9BW19,0.7249116650555247,0.10639367971561102,0.30383349909389284,28
Q8IYJ3,0.03652389550996893,-0.7314936128727185,0.3454555894708693,28
O75843,0.5368291680289512,0.25813983246676026,0.4342029485852997,28
P23469,0.7833142478121359,-0.06425319547314792,0.22242303612169742,28
Q8IX04,0.9681294987207639,-0.01202248355834995,0.3024969919606767,28
B4DNL7,0.13909026860970128,-0.5429980867787826,0.37136862130503584,28
P06756,0.008553137513524548,-0.7442246872154281,0.2642216150858079,28
Q8NCF5,0.7125489692367903,-0.10450581339305115,0.2820267912611045,28
Q06587,0.8154527590839563,-0.050185819148948214,0.19937147696077429,28
P40429,0.2658643787215234,0.39013579497434514,0.35585514507014576,28
Q14157,0.5963470711814767,-0.14175571999114733,0.2628178770595687,28
P16050,0.45130932324836504,-0.49129141460369263,0.6914150757374993,28
Q9NVX2,0.7248840812920395,-0.08735783101191509,0.24001097810707883,28
F8W111,0.197485786018514,-0.46768320812751707,0.36833539278392907,28
O43739,0.17422935512542329,-0.3867565678635521,0.27884557654115033,28
Q8N5A5,0.07674832077705544,-0.5098328342230403,0.2795049027434983,28
Q6P4E1,0.5198522020895467,0.1931636686037258,0.30051409326896,28
H0Y398,0.24607727273210817,-0.31029979035817257,0.2601021986138092,28
Q9Y6H1,0.8824170033872349,0.06583336535531392,0.46580877219898287,28
P19447,0.17995707179811027,0.3476244411701677,0.24928233194431634,28
Q5R372,0.523645520908654,0.13440785103130315,0.19326989947998063,28
K7EK35,0.3004422458756483,-0.21645043424687388,0.18973481980887588,28
Q9BVR6,0.19335305554133683,0.26079721202830947,0.1776249033123849,28
U3KQK1,0.9258038190576778,0.01922622017282373,0.1886068234896094,28
P29279,0.044155843694906466,-0.6609499316852153,0.32262109415816254,28
Q9NZI7,0.4776759364966848,-0.13816660257525049,0.17229564585223703,28
O60343,0.06570353639201659,0.4248105656411593,0.211790020211568,28
Q86UV5,0.6716808146786416,0.1247706737962691,0.29444258338828766,28
Q14135,0.7127460670052994,-0.11352268346731181,0.3107506659955104,28
A6NED2,0.22616712050329976,-0.2746863070193583,0.21122719971515314,28
P18827,0.9602568539353677,-0.022773702093079773,0.4791544391620288,28
E9PJF5,0.33305756884991267,-0.19781019275817652,0.18406169111695933,28
Q8IYB3,0.5411244948369384,0.1595099143948893,0.25474318649598665,28
E7ESK6,0.08208056013145573,-0.9605451830936963,0.5708215969874788,28
J3KNU8,0.2070686492894972,-0.6354843240448066,0.5242057566951658,28
Q9Y4F1,0.0690044321183274,-0.6443643393460576,0.35371777294376544,28
Q8TCB0,0.4265847754504528,-0.4447875396885102,0.5895761242439413,28
Q6P597,0.13623743405354324,0.6799313866331103,0.46983161230382264,28
Q86SF2,0.7700313530207696,0.20059591686994543,0.7311975446274488,28
O15381,0.07282067401526049,-0.6513062966975076,0.3636443113924684,28
O95365,0.07825560416706757,-0.5650779403960456,0.3168949442432422,28
F5H2H5,0.13183867679535433,-0.3655819143589957,0.22841509584045436,28
Q9H1I8,0.10455060683167516,0.3046042520322574,0.1590695530857972,28
P83436,0.007095062834791173,0.7299308113118129,0.24995779445762278,28
Q13405,0.3909329321881899,0.38033395191986735,0.4611257297474145,28
Q9UHJ6,0.4821575649808528,-0.21381062914124904,0.30500720036106227,28
Q13884,0.0055477949248851615,-0.7749017334978714,0.25820829817553714,28
Q14318,0.18894247001970335,-0.318513758029074,0.2294518724097453,28
Q9H089,0.12182961830868544,0.3782217868066853,0.23036056062240032,28
P06310,0.4473151671448292,-0.43014434022500003,0.5970822597605111,28
Q9HB40,0.0023282894665678055,1.1661247101838637,0.36598919384012674,28
O43615,0.7753671255891952,0.0713110933410186,0.24212890518436234,28
P48449,7.852689218207626e-4,0.9894300861208767,0.26594698143603035,28
O60333,0.3452634459630417,0.20037674257705018,0.19423256624270127,28
O75976,0.018044339667627373,1.1461079931683462,0.4870986293028442,28
F8VQX6,0.7744200661480999,0.14816101052890843,0.5453001565488516,28
P45983,0.8450337980710221,0.04777957423805593,0.23565335479695926,28
F5H658,0.5172261693738338,-0.13017099652907027,0.18078295476936512,28
Q6P6C2,0.045538921868558076,-0.5868134452672522,0.2834320237657621,28
Q9HA65,0.2587447834611319,-0.30917551743260974,0.2676004881113002,28
Q14966,0.5697018932121689,0.1205443336848448,0.1950642073306493,28
B4E1H2,0.9999759078894648,-1.1479097858577147e-5,0.3930768150434555,28
Q5VY60,0.3813175165780047,-0.24219278172926237,0.27223518068848046,28
Q8N3X1,0.031610828631233184,-0.5816587950467185,0.2557863923380218,28
Q96S59,0.05274488221248462,0.49163682773434947,0.2383197482131236,28
Q70J99,0.2844140809256744,0.42299426246617094,0.4060825148758226,28
J3KP75,0.309664217013933,0.3085242473107501,0.30295819320962114,28
Q6UW02,0.45807573844378524,-0.2853327774704192,0.3961860233883972,28
Q6UW63,0.20209601052713694,-0.5145636136876551,0.4136055423859282,28
Q8N4N3,0.602928361555175,0.12002041959250057,0.21841459571401603,28
P12110,0.09077466137416126,-0.7747983888873129,0.46927686417697173,28
Q96A19,0.22641505751774235,0.2679060021404684,0.20447940296836614,28
Q9BQG0,0.3984965908551128,0.37893547441047104,0.4673066551454635,28
Q12986,0.19599187105509291,0.36245010902915564,0.2742505865544177,28
P15498,0.2963199186374726,0.3513506778362592,0.3402102388540043,28
E7EVJ5,0.17069883772024985,0.5380976078883112,0.40097831552528046,28
Q8IV48,0.9242859022718163,0.020762994990292896,0.20379451830953405,28
O15037,0.569230604801867,0.18658289202599126,0.33260744375923224,28
P49257,0.739852869873847,0.1351799159505174,0.4230137420067665,28
Q9Y5Q9,0.02210064903021017,0.6641104810875803,0.2765160299282595,28
E9PC74,0.008659144844088699,0.5562095651966794,0.1814031422971884,28
Q9H8Y5,0.11383139222132592,0.35628360211106164,0.20701664221497096,28
P08254,0.07240959250932881,-1.213458138650968,0.7017820732483891,28
H0YBU8,0.7441133427833511,0.12279636584041481,0.3882544939680511,28
E5RH51,0.6833389950452426,0.13279212915919858,0.3304627940254996,28
Q9Y5A9,0.4460562734220789,0.2104904700360536,0.2722146020456164,28
Q9Y608,0.942120910255557,-0.02722972338747992,0.38727290661295805,28
O60880,0.10545717161516366,0.7961685237167544,0.5069059961972723,28
Q562E7,0.0148268428000276,-0.5051340823688266,0.17772559631569929,28
J3QRR7,0.1957951776400773,-0.4627525998229327,0.3624860093309787,28
O75909,0.02467393474416669,0.4787333417358025,0.18670420591675238,28
Q96IV0,0.567785506174368,0.10177765516925444,0.1506253890964803,28
F8W964,0.05522022285479488,-0.7636407307407159,0.4010173648593252,28
F8W717,0.17395707446576614,-0.35863092231744165,0.2544971740525156,28
P21589,0.0471182324319966,-0.7838165194219628,0.39628791808129976,28
Q3B7J2,0.021036278891554887,0.5831829145124551,0.2334494137702702,28
I3L1D4,0.37261604879237276,-0.17775818908531418,0.17794543182750544,28
Q8TF42,0.9629428820541468,0.010940555402893765,0.22482640691893108,28
Q9C040,0.588804834844893,0.1852225684870777,0.3496370914584815,28
Q13614,0.0055128619689156985,-0.8973172471793583,0.3066756181272592,28
A6NKZ2,0.729269191314827,-0.0866795536887572,0.24270323039965822,28
Q5JUE6,0.33917983140640395,0.19077513043970695,0.17800380518456926,28
P42345,0.3838343179835566,0.23031041403180452,0.2579169540881012,28
Q9H3H3,0.18886284096054046,-0.3480392711704294,0.2560859572764423,28
P78549,0.0371055699790503,-0.5229383903551065,0.2334858323715842,28
P12931,0.37234672277682834,0.26317431270171054,0.29356126235028784,28
A2A2F0,0.33789760459457463,-0.3832884932896475,0.41221746805003906,28
O60239,0.29660767700653307,0.27630998199774265,0.2574384753691908,28
Q9Y4F5,0.009676339684968838,-0.6077397821091922,0.2094748123888594,28
Q3ZCQ8,0.2019971558333246,-0.5124309792736885,0.41164884915158,28
Q08117,0.643739075614776,-0.13903294751572615,0.3016079871152871,28
Q9P265,0.40087951974538205,0.23803250161993594,0.2802389213793666,28
C9J406,0.09385236413699487,-0.7281475841157081,0.443813249662936,28
P35858,0.3338870498773564,-0.3262963679707733,0.34208274779014214,28
P49913,0.6074006538467236,0.3970082173521272,0.8245488963782437,28
Q13049,0.8370453881611712,-0.046090673595859416,0.21072647592892552,28
P04818,0.1557286057501642,0.6546406248131217,0.47589127698458206,28
O14920,0.46448571930216453,-0.19418064507005134,0.2596329717427444,28
Q7L7V1,0.05612909780471731,0.7065262547144471,0.3698645538835474,28
Q5TCQ9,0.4989298010077432,0.2461649069436566,0.3734157424990866,28
P08579,0.3108659722949755,0.26919706834531,0.25865513073026236,28
Q96HQ2,0.650502393758148,0.18330187584577723,0.4198503102192454,28
P16220,0.18225082899431924,-0.3527479470684445,0.2554625403630483,28
P51808,0.049301712871928485,-0.5063118091786951,0.24241665813117502,28
O60551,0.420051754418875,-0.21690663844591435,0.2635395924724143,28
Q8IWW6,0.00687262306038121,0.6555907815313311,0.21707639323269384,28
Q5JRX3,0.4259900448930416,0.2745661971346632,0.35118249905924404,28
P56377,0.47317732518352873,0.1763957676561157,0.2363404376196694,28
Q9NY61,0.5516358728754365,-0.15943398699160366,0.2628539498296521,28
P15169,0.5044757361458314,0.26921919647928916,0.4176344660866183,28
G3V2Y2,0.9964164039252764,0.0017577729449246154,0.40570188945142843,28
Q9BQA1,0.2171801741237256,-0.3252044856613693,0.2549766575658592,28
Q96LD8,0.5381936321707308,-0.17519117216454827,0.2825355467869859,28
K7ENL9,0.11881796498584211,0.29322324348998197,0.15989913513469503,28
Q9UHY1,0.12958544610675582,0.35287840651088664,0.2165602615649267,28
Q96F86,0.8727275002623847,-0.02650119518847352,0.1332707004014736,28
P61966,0.05425850420871909,0.5826197758256957,0.2946813037487171,28
P48634,0.020986466570546695,-0.5554088608124124,0.21922970698324204,28
G8JLI6,0.13330348266830683,-0.7318449117078794,0.50376458260272206,28
P35613,0.0790162443287284,-0.4883506966151887,0.2680941943567812,28
P49454,0.1581597076542568,0.406251344309074,0.2821919489782898,28
Q6P3S1,0.6042994688710737,-0.17735931869759836,0.349250088838757,28
Q96G25,0.5279489917947139,-0.1613742712282121,0.24833513366730925,28
Q9BYX2,0.04786985970639701,0.5310770681878857,0.2549498249084361,28
H0Y2S9,0.15533908459590806,-0.5447570936818931,0.3900573482567764,28
P49207,0.145362547680775,0.5011585092207705,0.3459187480794897,28
O94921,0.27010383988069014,-0.2667948514371049,0.2299520261106487,28
Q9BTE3,0.37352425197296324,0.23725650682430427,0.2603744623904809,28
Q8WW59,0.4219711589690236,0.2987607744917136,0.38184082076405823,28
F8W9B5,0.004573498207454834,1.1237460997241608,0.3841306498459387,28
Q9UBP9,0.6849016758388609,-0.13177596033155622,0.32955311138327825,28
Q12884,0.16197889233892576,-0.682687391954401,0.5057197351091377,28
G8JLL7,0.72953136434371,0.07638989447804212,0.2066417001597543,28
Q8N999,0.7728179469240845,0.07344455322836374,0.24753650558662427,28
Q6PL24,0.3457886538566497,0.2374991332770375,0.24268549897224703,28
Q96Q05,0.2920548677791834,0.23117759061017373,0.2026636883041769,28
E7ER04,0.26110810030060566,-0.5109530203660053,0.4716852856126167,28
Q8NI08,0.2727295864620907,-0.242396129100663,0.20444336667381088,28
B7ZM62,0.34871169707861394,0.2796497318123691,0.29729473567658604,28
E7EM93,0.7955444630332893,0.12082151712553713,0.4892046318434784,28
E9PMJ2,0.30700769365319414,0.24771445606207398,0.23103318275960502,28
Q8IXQ6,0.5773680548670143,0.12193375611169917,0.20359762796526382,28
Q96BZ9,0.11934009507781686,-0.441192323672404,0.2757773270227361,28
J3QT38,0.053702924454234184,0.4168533098878429,0.19309561589140312,28
F6PQP6,0.8973044473746381,-0.03689371072431293,0.284907089169706,28
Q5TCJ5,0.6600748611542655,0.1131835299827189,0.250796673867804,28
A2A492,0.04733034727091207,-1.1626385547665072,0.6027421712586264,28
Q9H6Y2,0.8827292344137019,-0.042800441764813554,0.28992523014462324,28
Q6DD87,0.20287812657739748,-0.4724925383853909,0.3775889878428158,28
U3KPW6,0.2590227437673465,0.2961532937470195,0.25422471451943385,28
O94885,0.02027408702767967,0.585859468919577,0.2328812476609315,28
P26374,0.020551541397308037,1.0397507808421107,0.4497869280055562,28
Q9Y312,0.731631416954934,-0.07280272111885996,0.19578439715487478,28
P16219,0.7499362863198302,0.11751378447024041,0.3797943628135862,28
P05771,0.24588271543348753,0.44523026612988886,0.39260615245111213,28
Q9NWQ9,0.16487525247424156,-0.3780233401723549,0.26415049546971225,28
Q9NUP1,0.6390048110649671,0.14641882270474776,0.31489515796224826,28
Q9GZQ3,0.8828719300856273,0.03341780916817036,0.21414779035893577,28
Q07820,0.7129667739486777,0.10798700061404361,0.2935841106963742,28
Q86TB9,0.5220512686904206,0.2269928993164117,0.3628325153342004,28
P80108,0.5394778506746638,0.25823240701687045,0.43744086850364783,28
P49795,0.80414007259718,0.06094530113586716,0.23717981610547376,28
Q8IWV7,0.10806578700872119,0.30899978077507145,0.1652539558526546,28
U3KQU1,0.5500893498957304,-0.11002753211824151,0.1586740231573895,28
Q96N67,0.7818172624137152,0.06235809557776315,0.21197111775056052,28
O95210,0.09972783286265915,-0.5685992710791111,0.34553705568835585,28
P41229,0.06691153751777709,0.5205964602842315,0.2744200280190151,28
P54826,0.17236848287186501,-0.6594418116290933,0.5007001824462921,28
F5GWT4,0.3019685740100445,-0.2744617979966435,0.2588676458059474,28
P50747,0.4382366287434626,0.24271065109812898,0.3149652682559366,28
Q9NXA8,0.6117982477722685,-0.16313778497720544,0.32550754109529934,28
O95236,0.2499395270214338,0.4052629089716169,0.357409879588139,28
Q9NPF8,0.8656828867786464,-0.0405248859749439,0.2297776527759675,28
P05107,0.7484662097153775,0.12349070224493416,0.3983151652102801,28
Q96B70,9.257492975643748e-4,-1.4478874391157341,0.4166617711682902,28
O75717,0.218784100066579,0.4332451692853028,0.3568883674973952,28
Q8N5G2,0.667147742990178,-0.14609164994158244,0.34659619879419695,28
Q68CQ4,0.9456370804882174,0.018787943351333963,0.27282571796727306,28
